,Word,Dist,Accuracy,Phoneme_Correct,Phoneme_Correct_Percentage,Levenshtein,Length,Freq_HAL,Log_Freq_HAL,Ortho_N,Phono_N,Age_Of_Acquisition,NPhon,IPA,phonemes,isFront,isRound,lowerLipTuck,protrusion,labialClosure,mouthNarrowing,lipRounding,infoCount_total,infoPercent_total,infoCount_phoneme,infoPercent_phoneme,infoCount_viseme,infoPercent_viseme
2105,typing,1.141703869047619,0.0,2.15,0.3583333333333333,4.5,6.0,12039.0,9.396,2.0,11.0,#,5.0,tajpɪŋ,"['t', 'a', 'j', 'p', 'ɪ', 'ŋ']",True,False,False,False,True,False,True,2,0.3333333333333333,1,0.16666666666666666,2,0.3333333333333333
2106,umbrella,0.7610057043650793,0.45,4.85,0.6928571428571428,3.5,8.0,1930.0,7.565,0.0,0.0,5.68,7.0,əmbɹɛlə,"['ə', 'm', 'b', 'ɹ', 'ɛ', 'l', 'ə']",True,False,False,False,True,False,False,2,0.2857142857142857,2,0.2857142857142857,2,0.2857142857142857
2107,unannounce,1.171875,0.0,5.9,0.7375,5.1,,,,,,,,ʌnənawns,"['ʌ', 'n', 'ə', 'n', 'a', 'w', 'n', 's']",False,True,False,True,False,True,True,1,0.125,1,0.125,1,0.125
2108,unconsciously,1.5544886363636363,0.0,3.6,0.36,9.1,13.0,629.0,6.444,0.0,0.0,#,10.0,ʌnkɑnʃəsli,"['ʌ', 'n', 'k', 'ɑ', 'n', 'ʃ', 'ə', 's', 'l', 'i']",False,False,False,True,False,False,False,1,0.1,0,0.0,1,0.1
2109,under,1.214970238095238,0.1,2.1,0.42,4.8,5.0,250435.0,12.431,1.0,2.0,5.891,4.0,ʌndɹ̩,"['ʌ', 'n', 'd', 'ɹ̩']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2110,underpants,1.3238968633705477,0.1052631578947368,4.0,0.3999999999999999,7.684210526315789,10.0,654.0,6.483,0.0,0.0,3.35,9.0,ʌndɹ̩pænts,"['ʌ', 'n', 'd', 'ɹ̩', 'p', 'æ', 'n', 't', 's']",True,False,False,False,True,False,False,1,0.1111111111111111,1,0.1111111111111111,1,0.1111111111111111
2111,understand,1.5791666666666668,0.0,2.5,0.25,8.5,10.0,107528.0,11.586,0.0,0.0,6.17,9.0,ʌndɹ̩stænd,"['ʌ', 'n', 'd', 'ɹ̩', 's', 't', 'æ', 'n', 'd']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2112,understanding,1.1443181818181816,0.2,5.7,0.475,7.8,13.0,39902.0,10.594,0.0,0.0,7.83,11.0,ʌndɹ̩stændɪŋ,"['ʌ', 'n', 'd', 'ɹ̩', 's', 't', 'æ', 'n', 'd', 'ɪ', 'ŋ']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2113,underwear,1.2113839285714287,0.3,4.4,0.55,4.95,9.0,3400.0,8.132,0.0,0.0,3.94,7.0,ʌndɹ̩wɛɹ,"['ʌ', 'n', 'd', 'ɹ̩', 'w', 'ɛ', 'ɹ']",False,True,False,True,False,True,True,1,0.14285714285714285,1,0.14285714285714285,1,0.14285714285714285
2114,unfold,0.7422991071428571,0.3,4.6,0.6571428571428571,3.3,6.0,583.0,6.368,3.0,5.0,8,6.0,ənfowld,"['ə', 'n', 'f', 'o', 'w', 'l', 'd']",True,True,True,True,False,True,True,3,0.42857142857142855,3,0.42857142857142855,2,0.2857142857142857
2115,uniaudio,1.5707070707070707,0.0,1.818181818181818,0.202020202020202,8.0,,,,,,,,junjɔdiow,"['j', 'u', 'n', 'j', 'ɔ', 'd', 'i', 'o', 'w']",False,True,False,True,False,True,True,5,0.5555555555555556,4,0.4444444444444444,2,0.2222222222222222
2116,unicorn,1.458029513888889,0.05,2.8,0.35,6.3,7.0,3548.0,8.174,0.0,0.0,4.83,8.0,junɪkɔɹn,"['j', 'u', 'n', 'ɪ', 'k', 'ɔ', 'ɹ', 'n']",False,True,False,False,False,False,True,3,0.375,2,0.25,1,0.125
2117,unicycle,1.6444477671451356,0.0526315789473684,3.3157894736842106,0.3684210526315789,7.7894736842105265,,,,,,,,junɪsɪkəl,"['j', 'u', 'n', 'ɪ', 's', 'ɪ', 'k', 'ə', 'l']",False,True,False,False,False,False,True,2,0.2222222222222222,1,0.1111111111111111,1,0.1111111111111111
2118,universal,1.3789772727272729,0.0909090909090909,3.909090909090909,0.3909090909090909,7.272727272727272,9.0,17449.0,9.767,0.0,0.0,10.21,8.0,junəvɹ̩səl,"['j', 'u', 'n', 'ə', 'v', 'ɹ̩', 's', 'ə', 'l']",True,True,True,False,False,False,True,3,0.3333333333333333,2,0.2222222222222222,2,0.2222222222222222
2119,unplug,1.151488095238095,0.1,2.7,0.45,4.5,,,,,,,,ənplʌɡ,"['ə', 'n', 'p', 'l', 'ʌ', 'ɡ']",True,False,False,False,True,False,False,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666
2120,untreated,1.31125,0.0,4.1,0.5125,6.1,9.0,544.0,6.299,1.0,1.0,9.89,8.0,əntɹitɪd,"['ə', 'n', 't', 'ɹ', 'i', 't', 'ɪ', 'd']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
2121,untrue,0.9885119047619048,0.3,2.8,0.5599999999999999,2.9,6.0,2364.0,7.768,0.0,0.0,6.53,5.0,əntɹu,"['ə', 'n', 't', 'ɹ', 'u']",False,True,False,False,False,False,False,1,0.2,1,0.2,0,0.0
2122,up,1.2083333333333333,0.1,0.9,0.45,3.0,2.0,931275.0,13.744,6.0,8.0,2.918,2.0,ʌp,"['ʌ', 'p']",True,False,False,False,True,False,False,1,0.5,1,0.5,1,0.5
2123,upset,0.22828125,0.7,4.1,0.82,1.4,5.0,11355.0,9.337,0.0,0.0,5.26,5.0,ʌpsɛt,"['ʌ', 'p', 's', 'ɛ', 't']",True,False,False,False,True,False,False,1,0.2,1,0.2,1,0.2
2124,upside,0.7355654761904762,0.2,3.5,0.5833333333333333,3.6,6.0,3021.0,8.013,0.0,0.0,#,5.0,ʌpsajd,"['ʌ', 'p', 's', 'a', 'j', 'd']",True,False,False,False,True,False,True,2,0.3333333333333333,1,0.16666666666666666,2,0.3333333333333333
2125,upstairs,0.969233630952381,0.1,3.9,0.5571428571428572,4.7,8.0,2640.0,7.879,0.0,0.0,3.861,7.0,əpstɛɹz,"['ə', 'p', 's', 't', 'ɛ', 'ɹ', 'z']",True,False,False,False,True,False,False,1,0.14285714285714285,1,0.14285714285714285,1,0.14285714285714285
2126,upto,1.4620670995670997,0.0909090909090909,1.181818181818182,0.2363636363636363,5.0,,,,,,,,ʌptow,"['ʌ', 'p', 't', 'o', 'w']",True,True,False,True,True,True,True,3,0.6,3,0.6,2,0.4
2127,urination,1.0142650462962963,0.1666666666666666,6.5,0.65,5.583333333333333,9.0,340.0,5.829,0.0,0.0,#,8.0,jɹ̩ɪnejʃən,"['j', 'ɹ̩', 'ɪ', 'n', 'e', 'j', 'ʃ', 'ə', 'n']",False,False,False,True,False,False,True,2,0.2222222222222222,0,0.0,2,0.2222222222222222
2128,use,0.8139583333333335,0.3,2.0,0.6666666666666666,2.1,3.0,677371.0,13.426,1.0,33.0,4.5,3.0,jus,"['j', 'u', 's']",False,True,False,False,False,False,True,2,0.6666666666666666,1,0.3333333333333333,1,0.3333333333333333
2129,used,1.1278125,0.1,1.8,0.45,2.8,4.0,365662.0,12.809,2.0,8.0,4.5,4.0,juzd,"['j', 'u', 'z', 'd']",False,True,False,False,False,False,True,2,0.5,1,0.25,1,0.25
2130,usually,1.33984375,0.2,3.6,0.45,5.4,7.0,106388.0,11.575,0.0,0.0,#,7.0,juʒəwəli,"['j', 'u', 'ʒ', 'ə', 'w', 'ə', 'l', 'i']",False,True,False,True,False,True,True,3,0.375,2,0.25,2,0.25
2131,usurper,1.552556818181818,0.0,3.909090909090909,0.4886363636363636,5.909090909090909,7.0,170.0,5.136,1.0,2.0,13.94,6.0,jusɹ̩pɹ̩,"['j', 'u', 's', 'ɹ̩', 'p', 'ɹ̩']",True,True,False,False,True,False,True,3,0.5,2,0.3333333333333333,2,0.3333333333333333
2132,utilisation,0.7284989316239318,0.3333333333333333,8.833333333333334,0.7361111111111112,4.916666666666667,,,,,,,,jutɪlɪsejʃən,"['j', 'u', 't', 'ɪ', 'l', 'ɪ', 's', 'e', 'j', 'ʃ', 'ə', 'n']",False,True,False,True,False,False,True,3,0.25,1,0.08333333333333333,2,0.16666666666666666
2133,utilising,1.3971590909090907,0.1,4.1,0.41,7.7,,,,,,,,jutɪlajzɪŋ,"['j', 'u', 't', 'ɪ', 'l', 'a', 'j', 'z', 'ɪ', 'ŋ']",False,True,False,False,False,False,True,2,0.2,1,0.1,1,0.1
2134,uzbekistan,1.6125,0.0,2.4,0.24,9.1,,,,,,,,uzbɛkɪstæn,"['u', 'z', 'b', 'ɛ', 'k', 'ɪ', 's', 't', 'æ', 'n']",True,True,False,False,True,False,False,2,0.2,2,0.2,1,0.1
2135,vaccine,1.0920399958228906,0.0526315789473684,2.526315789473684,0.4210526315789473,4.894736842105263,7.0,6030.0,8.705,0.0,1.0,8.16,6.0,væksin,"['v', 'æ', 'k', 's', 'i', 'n']",True,False,True,False,False,False,False,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666
2136,vacuum,0.5815972222222222,0.5,4.166666666666667,0.6944444444444444,2.0,6.0,6231.0,8.737,0.0,1.0,6.74,6.0,vækjum,"['v', 'æ', 'k', 'j', 'u', 'm']",True,True,True,False,True,False,True,4,0.6666666666666666,3,0.5,3,0.5
2137,validity,1.0533854166666667,0.0,3.083333333333333,0.3854166666666667,6.5,8.0,4944.0,8.506,1.0,1.0,13.5,8.0,vəlɪdəti,"['v', 'ə', 'l', 'ɪ', 'd', 'ə', 't', 'i']",True,False,True,False,False,False,False,1,0.125,1,0.125,1,0.125
2138,valve,0.6987202380952381,0.4,2.4,0.6,2.9,5.0,4629.0,8.44,6.0,8.0,10.78,4.0,vælv,"['v', 'æ', 'l', 'v']",True,False,True,False,False,False,False,1,0.25,1,0.25,1,0.25
2139,van,1.095285087719298,0.0,0.631578947368421,0.2105263157894736,3.263157894736842,3.0,45556.0,10.727,18.0,29.0,5.199,3.0,væn,"['v', 'æ', 'n']",True,False,True,False,False,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
2140,vaporise,1.3760511363636363,0.0,2.9,0.3222222222222222,7.7,,,,,,,,vejpɹ̩ajz,"['v', 'e', 'j', 'p', 'ɹ̩', 'a', 'j', 'z']",True,False,True,False,True,False,True,3,0.375,2,0.25,3,0.375
2141,variety,0.4059253246753246,0.6,6.3,0.7875,2.2,7.0,30727.0,10.333,0.0,0.0,7.89,7.0,vɹ̩ajəti,"['v', 'ɹ̩', 'a', 'j', 'ə', 't', 'i']",True,False,True,False,False,False,True,2,0.2857142857142857,1,0.14285714285714285,2,0.2857142857142857
2142,vase,0.8712797619047619,0.0,1.9,0.475,3.2,4.0,540.0,6.292,9.0,24.0,7.89,3.0,vejs,"['v', 'e', 'j', 's']",True,False,True,False,False,False,True,2,0.5,1,0.25,2,0.5
2143,vector,0.9956439393939396,0.0,2.5454545454545454,0.4242424242424242,3.8181818181818175,6.0,39886.0,10.594,4.0,5.0,11.12,5.0,vɛktɹ̩,"['v', 'ɛ', 'k', 't', 'ɹ̩']",True,False,True,False,False,False,False,1,0.2,1,0.2,1,0.2
2144,vegan,1.704375,0.0,0.2,0.04,5.1,5.0,1663.0,7.416,2.0,2.0,14.16,5.0,vəɡən,"['v', 'ə', 'ɡ', 'ə', 'n']",True,False,True,False,False,False,False,1,0.2,1,0.2,1,0.2
2145,vegetable,0.6015625,0.5,5.8,0.58,4.4,9.0,3298.0,8.101,0.0,0.0,4.17,7.0,vɛd͡ʒtəbəl,"['v', 'ɛ', 'd͡ʒ', 't', 'ə', 'b', 'ə', 'l']",True,False,True,True,True,False,False,3,0.375,2,0.25,3,0.375
2146,vegetables,1.1979897660818712,0.2631578947368421,4.473684210526316,0.4066985645933014,7.578947368421052,10.0,4391.0,8.387,0.0,0.0,4.17,8.0,vɛd͡ʒtəbəlz,"['v', 'ɛ', 'd͡ʒ', 't', 'ə', 'b', 'ə', 'l', 'z']",True,False,True,True,True,False,False,3,0.3333333333333333,2,0.2222222222222222,3,0.3333333333333333
2147,vehicle,1.1491071428571429,0.0,1.9,0.2714285714285714,5.4,7.0,13714.0,9.526,1.0,0.0,6.58,5.0,vihɪkəl,"['v', 'i', 'h', 'ɪ', 'k', 'ə', 'l']",True,False,True,False,False,False,False,1,0.14285714285714285,1,0.14285714285714285,1,0.14285714285714285
2148,very,0.6852777777777777,0.2,2.3,0.575,3.3,4.0,587578.0,13.284,6.0,22.0,4.9,4.0,vɛɹi,"['v', 'ɛ', 'ɹ', 'i']",True,False,True,False,False,False,False,1,0.25,1,0.25,1,0.25
2149,vest,0.863131157635468,0.0,1.5172413793103448,0.3793103448275862,3.724137931034482,4.0,1238.0,7.121,11.0,22.0,5.83,4.0,vɛst,"['v', 'ɛ', 's', 't']",True,False,True,False,False,False,False,1,0.25,1,0.25,1,0.25
2149,vest,0.863131157635468,0.0,1.5172413793103448,0.3793103448275862,3.724137931034482,4.0,1238.0,7.121,11.0,22.0,5.83,4.0,vɛst,"['v', 'ɛ', 's', 't']",True,False,True,False,False,False,False,1,0.25,1,0.25,1,0.25
2150,vicinity,0.9864583333333332,0.0,3.9,0.4875,6.2,8.0,1835.0,7.515,0.0,0.0,10.28,8.0,vəsɪnəti,"['v', 'ə', 's', 'ɪ', 'n', 'ə', 't', 'i']",True,False,True,False,False,False,False,1,0.125,1,0.125,1,0.125
2151,victim,1.2486607142857142,0.0,1.1,0.1833333333333333,5.2,6.0,11638.0,9.362,0.0,0.0,9.39,6.0,vɪktəm,"['v', 'ɪ', 'k', 't', 'ə', 'm']",True,False,True,False,True,False,False,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333
2152,view,1.0937053571428572,0.0,0.9,0.3,3.0,4.0,75014.0,11.225,3.0,14.0,5.63,3.0,vju,"['v', 'j', 'u']",True,True,True,False,False,False,True,3,1.0,2,0.6666666666666666,2,0.6666666666666666
2153,vigilance,0.9973958333333334,0.0,3.75,0.375,7.0,9.0,428.0,6.059,1.0,2.0,11.16,8.0,vɪd͡ʒələns,"['v', 'ɪ', 'd͡ʒ', 'ə', 'l', 'ə', 'n', 's']",True,False,True,True,False,False,False,2,0.25,1,0.125,2,0.25
2154,violin,1.1433270676691731,0.0526315789473684,2.473684210526316,0.3533834586466165,5.368421052631579,6.0,2583.0,7.857,0.0,1.0,7.45,6.0,vajəlɪn,"['v', 'a', 'j', 'ə', 'l', 'ɪ', 'n']",True,False,True,False,False,False,True,2,0.2857142857142857,1,0.14285714285714285,2,0.2857142857142857
2155,visit,0.9950520833333334,0.1,1.9,0.38,4.0,5.0,43874.0,10.689,0.0,0.0,5.79,5.0,vɪzət,"['v', 'ɪ', 'z', 'ə', 't']",True,False,True,False,False,False,False,1,0.2,1,0.2,1,0.2
2156,volcano,1.3595833333333334,0.15,2.8,0.3111111111111111,7.2,7.0,3054.0,8.024,0.0,0.0,6.74,7.0,vɑlkejnow,"['v', 'ɑ', 'l', 'k', 'e', 'j', 'n', 'o', 'w']",True,True,True,True,False,True,True,4,0.4444444444444444,3,0.3333333333333333,3,0.3333333333333333
2157,vulnerable,1.1916666666666669,0.1,4.8,0.48,6.8,10.0,4044.0,8.305,1.0,0.0,12.32,9.0,vʌlnɹ̩əbəl,"['v', 'ʌ', 'l', 'n', 'ɹ̩', 'ə', 'b', 'ə', 'l']",True,False,True,False,True,False,False,2,0.2222222222222222,2,0.2222222222222222,2,0.2222222222222222
2158,waffle,0.720713458994709,0.5555555555555556,3.4444444444444446,0.6888888888888889,2.111111111111111,6.0,4331.0,8.374,2.0,5.0,5.32,4.0,wɑfəl,"['w', 'ɑ', 'f', 'ə', 'l']",True,True,True,True,False,True,True,2,0.4,2,0.4,2,0.4
2159,wait,0.21703125,0.5,3.55,0.8875,0.65,4.0,61759.0,11.031,13.0,37.0,4.3,3.0,wejt,"['w', 'e', 'j', 't']",False,True,False,True,False,True,True,2,0.5,1,0.25,2,0.5
2159,wait,0.21703125,0.5,3.55,0.8875,0.65,4.0,61759.0,11.031,13.0,37.0,4.3,3.0,wejt,"['w', 'e', 'j', 't']",False,True,False,True,False,True,True,2,0.5,1,0.25,2,0.5
2160,waiter,0.6131720430107527,0.2258064516129032,4.129032258064516,0.6881720430107526,1.967741935483871,6.0,1223.0,7.109,7.0,17.0,8.28,4.0,wejtɹ̩,"['w', 'e', 'j', 't', 'ɹ̩']",False,True,False,True,False,True,True,2,0.4,1,0.2,2,0.4
2160,waiter,0.6131720430107527,0.2258064516129032,4.129032258064516,0.6881720430107526,1.967741935483871,6.0,1223.0,7.109,7.0,17.0,8.28,4.0,wejtɹ̩,"['w', 'e', 'j', 't', 'ɹ̩']",False,True,False,True,False,True,True,2,0.4,1,0.2,2,0.4
2161,waitress,1.119047619047619,0.0555555555555555,2.6666666666666665,0.3809523809523809,5.555555555555555,8.0,1048.0,6.955,0.0,1.0,7.22,6.0,wejtɹəs,"['w', 'e', 'j', 't', 'ɹ', 'ə', 's']",False,True,False,True,False,True,True,2,0.2857142857142857,1,0.14285714285714285,2,0.2857142857142857
2162,walk,1.040625,0.1,2.1,0.7,1.6,4.0,33093.0,10.407,9.0,17.0,3.45,3.0,wɔk,"['w', 'ɔ', 'k']",False,True,False,True,False,True,True,2,0.6666666666666666,2,0.6666666666666666,1,0.3333333333333333
2163,walker,0.6702302631578947,0.0,3.789473684210526,0.7578947368421053,1.4210526315789471,6.0,9022.0,9.107,5.0,9.0,#,4.0,wɔkɹ̩,"['w', 'ɔ', 'k', 'ɹ̩']",False,True,False,True,False,True,True,2,0.5,2,0.5,1,0.25
2164,walking,0.9455505952380951,0.25,2.7,0.54,2.6,7.0,18531.0,9.827,5.0,11.0,3.45,5.0,wɔkɪŋ,"['w', 'ɔ', 'k', 'ɪ', 'ŋ']",False,True,False,True,False,True,True,2,0.4,2,0.4,1,0.2
2165,wall,0.4008556547619047,0.6428571428571429,2.571428571428572,0.8571428571428571,0.75,4.0,91869.0,11.428,15.0,33.0,3.79,3.0,wɔl,"['w', 'ɔ', 'l']",False,True,False,True,False,True,True,2,0.6666666666666666,2,0.6666666666666666,1,0.3333333333333333
2166,wallet,0.7342927631578948,0.3684210526315789,3.3684210526315788,0.6736842105263158,2.5789473684210527,6.0,2303.0,7.742,5.0,3.0,5.89,5.0,wɔlət,"['w', 'ɔ', 'l', 'ə', 't']",False,True,False,True,False,True,True,2,0.4,2,0.4,1,0.2
2167,walrus,0.6961904761904762,0.5,4.1,0.6833333333333333,2.533333333333333,6.0,530.0,6.273,0.0,0.0,5.06,6.0,wɔlɹəs,"['w', 'ɔ', 'l', 'ɹ', 'ə', 's']",False,True,False,True,False,True,True,2,0.3333333333333333,2,0.3333333333333333,1,0.16666666666666666
2167,walrus,0.6961904761904762,0.5,4.1,0.6833333333333333,2.533333333333333,6.0,530.0,6.273,0.0,0.0,5.06,6.0,wɔlɹəs,"['w', 'ɔ', 'l', 'ɹ', 'ə', 's']",False,True,False,True,False,True,True,2,0.3333333333333333,2,0.3333333333333333,1,0.16666666666666666
2168,want,0.8759375,0.1,2.5,0.625,2.4,4.0,508123.0,13.138,16.0,14.0,4.16,4.0,wɑnt,"['w', 'ɑ', 'n', 't']",False,True,False,True,False,True,True,1,0.25,1,0.25,1,0.25
2169,wanted,0.8610119047619047,0.2,3.3,0.55,2.9,6.0,92414.0,11.434,8.0,5.0,4.16,6.0,wɑntəd,"['w', 'ɑ', 'n', 't', 'ə', 'd']",False,True,False,True,False,True,True,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666
2170,warm,0.6685267857142857,0.3,2.8,0.7,1.8,4.0,21018.0,9.953,11.0,12.0,4.65,4.0,wɔɹm,"['w', 'ɔ', 'ɹ', 'm']",True,True,False,True,True,True,True,3,0.75,3,0.75,2,0.5
2171,warning,1.1875,0.0,2.6,0.4333333333333333,3.7,7.0,22068.0,10.002,6.0,5.0,6.11,6.0,wɔɹnɪŋ,"['w', 'ɔ', 'ɹ', 'n', 'ɪ', 'ŋ']",False,True,False,True,False,True,True,2,0.3333333333333333,2,0.3333333333333333,1,0.16666666666666666
2172,was,0.8744791666666666,0.0,1.3,0.4333333333333333,2.6,3.0,2096827.0,14.556,19.0,13.0,5.11,3.0,wɑz,"['w', 'ɑ', 'z']",False,True,False,True,False,True,True,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
2173,wash,0.26328125,0.55,2.9,0.9666666666666666,1.0,4.0,8590.0,9.058,12.0,15.0,4,3.0,wɑʃ,"['w', 'ɑ', 'ʃ']",False,True,False,True,False,True,True,2,0.6666666666666666,1,0.3333333333333333,2,0.6666666666666666
2173,wash,0.26328125,0.55,2.9,0.9666666666666666,1.0,4.0,8590.0,9.058,12.0,15.0,4,3.0,wɑʃ,"['w', 'ɑ', 'ʃ']",False,True,False,True,False,True,True,2,0.6666666666666666,1,0.3333333333333333,2,0.6666666666666666
2174,washing,0.6224534970238095,0.425,3.6,0.72,1.925,7.0,3340.0,8.114,9.0,6.0,4,5.0,wɑʃɪŋ,"['w', 'ɑ', 'ʃ', 'ɪ', 'ŋ']",False,True,False,True,False,True,True,2,0.4,1,0.2,2,0.4
2174,washing,0.6224534970238095,0.425,3.6,0.72,1.925,7.0,3340.0,8.114,9.0,6.0,4,5.0,wɑʃɪŋ,"['w', 'ɑ', 'ʃ', 'ɪ', 'ŋ']",False,True,False,True,False,True,True,2,0.4,1,0.2,2,0.4
2175,waste,0.3656746031746031,0.3333333333333333,3.952380952380953,0.7904761904761906,1.4285714285714286,5.0,27081.0,10.207,6.0,18.0,6.5,4.0,wejst,"['w', 'e', 'j', 's', 't']",False,True,False,True,False,True,True,2,0.4,1,0.2,2,0.4
2175,waste,0.3656746031746031,0.3333333333333333,3.952380952380953,0.7904761904761906,1.4285714285714286,5.0,27081.0,10.207,6.0,18.0,6.5,4.0,wejst,"['w', 'e', 'j', 's', 't']",False,True,False,True,False,True,True,2,0.4,1,0.2,2,0.4
2176,watch,0.4042145593869731,0.4482758620689655,3.9655172413793114,0.7931034482758621,1.5517241379310345,5.0,56974.0,10.95,9.0,9.0,4.33,3.0,wɑt͡ʃ,"['w', 'ɑ', 't͡ʃ']",False,True,False,True,False,True,True,2,0.6666666666666666,1,0.3333333333333333,2,0.6666666666666666
2177,watching,0.7575000000000001,0.15,4.3,0.6142857142857142,2.75,8.0,29939.0,10.307,6.0,5.0,4.33,5.0,wɑt͡ʃɪŋ,"['w', 'ɑ', 't͡ʃ', 'ɪ', 'ŋ']",False,True,False,True,False,True,True,2,0.4,1,0.2,2,0.4
2178,water,0.3489583333333333,0.7,4.2,0.8400000000000001,1.25,5.0,105961.0,11.571,9.0,9.0,2.37,4.0,wɔtɹ̩,"['w', 'ɔ', 't', 'ɹ̩']",False,True,False,True,False,True,True,2,0.5,2,0.5,1,0.25
2178,water,0.3489583333333333,0.7,4.2,0.8400000000000001,1.25,5.0,105961.0,11.571,9.0,9.0,2.37,4.0,wɔtɹ̩,"['w', 'ɔ', 't', 'ɹ̩']",False,True,False,True,False,True,True,2,0.5,2,0.5,1,0.25
2179,waterfall,0.6484552154195011,0.5714285714285714,5.9523809523809526,0.7440476190476191,2.7142857142857144,9.0,818.0,6.707,0.0,1.0,5.47,7.0,wɔtɹ̩fɔl,"['w', 'ɔ', 't', 'ɹ̩', 'f', 'ɔ', 'l']",True,True,True,True,False,True,True,3,0.42857142857142855,3,0.42857142857142855,2,0.2857142857142857
2180,watering,0.7193452380952381,0.2,4.7,0.6714285714285715,2.6,8.0,767.0,6.642,3.0,0.0,#,6.0,wɔtɹ̩ɪŋ,"['w', 'ɔ', 't', 'ɹ̩', 'ɪ', 'ŋ']",False,True,False,True,False,True,True,2,0.3333333333333333,2,0.3333333333333333,1,0.16666666666666666
2181,watermelon,0.5380366161616161,0.55,7.6,0.76,2.8,10.0,386.0,5.956,0.0,0.0,4.22,9.0,wɔtɹ̩mɛlən,"['w', 'ɔ', 't', 'ɹ̩', 'm', 'ɛ', 'l', 'ə', 'n']",True,True,False,True,True,True,True,3,0.3333333333333333,3,0.3333333333333333,2,0.2222222222222222
2182,wave,0.6803745039682539,0.3,2.4,0.6,2.65,4.0,19212.0,9.863,18.0,30.0,4.26,3.0,wejv,"['w', 'e', 'j', 'v']",True,True,True,True,False,True,True,3,0.75,2,0.5,3,0.75
2183,waving,1.22140376984127,0.05,2.1,0.35,5.15,6.0,2055.0,7.628,11.0,14.0,4.26,5.0,wejvɪŋ,"['w', 'e', 'j', 'v', 'ɪ', 'ŋ']",True,True,True,True,False,True,True,3,0.5,2,0.3333333333333333,3,0.5
2184,way,0.7998437500000002,0.0,2.4,0.8,1.8,3.0,490087.0,13.102,22.0,45.0,5.39,2.0,wej,"['w', 'e', 'j']",False,True,False,True,False,True,True,2,0.6666666666666666,1,0.3333333333333333,2,0.6666666666666666
2185,wealthy,0.3865104166666667,0.6,3.7,0.74,1.8,7.0,4864.0,8.49,1.0,1.0,7.89,5.0,wɛlθi,"['w', 'ɛ', 'l', 'θ', 'i']",False,True,False,True,False,True,True,1,0.2,1,0.2,1,0.2
2186,wear,0.4170833333333333,0.1,2.3,0.7666666666666666,0.9,4.0,31161.0,10.347,16.0,37.0,4.63,3.0,wɛɹ,"['w', 'ɛ', 'ɹ']",False,True,False,True,False,True,True,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
2187,weather,0.103125,0.8,4.9,0.98,0.8,7.0,21328.0,9.968,4.0,11.0,5.94,4.0,wɛðɹ̩,"['w', 'ɛ', 'ð', 'ɹ̩']",False,True,False,True,False,True,True,1,0.25,1,0.25,1,0.25
2188,wedding,1.019375,0.1,2.2,0.44,4.0,7.0,12528.0,9.436,6.0,23.0,6,5.0,wɛdɪŋ,"['w', 'ɛ', 'd', 'ɪ', 'ŋ']",False,True,False,True,False,True,True,1,0.2,1,0.2,1,0.2
2189,wedge,0.7421875,0.3,2.4,0.48,2.8,5.0,2101.0,7.65,4.0,14.0,9.42,3.0,wɛd͡ʒ,"['w', 'ɛ', 'd͡ʒ']",False,True,False,True,False,True,True,2,0.6666666666666666,1,0.3333333333333333,2,0.6666666666666666
2190,weed,0.8189696712018142,0.1428571428571428,1.761904761904762,0.5873015873015872,2.619047619047619,4.0,3010.0,8.01,15.0,42.0,6.79,3.0,wid,"['w', 'i', 'd']",False,True,False,True,False,True,True,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
2191,week,0.6473958333333333,0.0,2.0,0.6666666666666666,1.4,4.0,109477.0,11.603,9.0,33.0,5.11,3.0,wik,"['w', 'i', 'k']",False,True,False,True,False,True,True,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
2192,weight,0.353125,0.0,3.0,0.75,1.2,6.0,33958.0,10.433,3.0,37.0,6.53,3.0,wejt,"['w', 'e', 'j', 't']",False,True,False,True,False,True,True,2,0.5,1,0.25,2,0.5
2193,weirder,0.81125,0.1,4.0,0.6666666666666667,2.6,7.0,375.0,5.927,0.0,5.0,#,5.0,wɪɹdɹ̩,"['w', 'ɪ', 'ɹ', 'd', 'ɹ̩']",False,True,False,True,False,True,True,1,0.2,1,0.2,1,0.2
2194,welcome,0.9328125,0.3,3.4,0.5666666666666667,3.4,7.0,55024.0,10.916,0.0,0.0,4.06,6.0,wɛlkəm,"['w', 'ɛ', 'l', 'k', 'ə', 'm']",True,True,False,True,True,True,True,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333
